datetime,vix
2024-06-03 13:25:00,22.87072303512917
2024-06-03 13:26:00,22.85241391632934
2024-06-03 13:27:00,22.836667749458254
2024-06-03 13:28:00,22.870855828506418
2024-06-03 13:29:00,22.846169159766493
2024-06-03 13:30:00,22.834949547443728
2024-06-03 13:31:00,22.816601637829322
2024-06-03 13:32:00,22.626004399433278
2024-06-03 13:33:00,22.603018331281806
2024-06-03 13:34:00,22.588448306303917
2024-06-03 13:35:00,22.550517160887168
2024-06-03 13:36:00,22.575425925733814
2024-06-03 13:37:00,22.55912249818098
2024-06-03 13:38:00,22.532575758278917
2024-06-03 13:39:00,22.55100429828635
2024-06-03 13:40:00,22.606214121032984
2024-06-03 13:41:00,22.60000545890433
2024-06-03 13:42:00,22.590091573994762
2024-06-03 13:43:00,22.55847229699512
2024-06-03 13:44:00,22.57420158973246
2024-06-03 13:45:00,22.572822178778075
2024-06-03 13:46:00,22.603345958790243
2024-06-03 13:47:00,22.662273256451424
2024-06-03 13:48:00,22.68575766960848
2024-06-03 13:49:00,22.63616769491922
2024-06-03 13:50:00,22.634094257002605
2024-06-03 13:51:00,22.672258385985785
2024-06-03 13:52:00,22.677497018618364
2024-06-03 13:53:00,22.651119306407885
2024-06-03 13:54:00,22.66971117550785
2024-06-03 13:55:00,22.640026310556717
2024-06-03 13:56:00,22.67130808826753
2024-06-03 13:57:00,22.679521533488185
2024-06-03 13:58:00,22.72423311796458
2024-06-03 13:59:00,22.730360432331402
2024-06-03 14:00:00,22.86537773477285
2024-06-03 14:01:00,22.822157925080987
2024-06-03 14:02:00,22.81604442673637
2024-06-03 14:03:00,22.831901464327938
2024-06-03 14:04:00,22.89461610506873
2024-06-03 14:05:00,22.87895060625387
2024-06-03 14:06:00,22.884755742971716
2024-06-03 14:07:00,22.852163981518476
2024-06-03 14:08:00,22.838879014955165
2024-06-03 14:09:00,22.81789629999092
2024-06-03 14:10:00,22.865111636916215
2024-06-03 14:11:00,22.901452054749488
2024-06-03 14:12:00,22.909758027851783
2024-06-03 14:13:00,22.91534606207961
2024-06-03 14:14:00,22.88581793094161
2024-06-03 14:15:00,22.903256190898322
2024-06-03 14:16:00,23.121084090463118
2024-06-03 14:17:00,23.30106198828799
2024-06-03 14:18:00,23.287241486773954
2024-06-03 14:19:00,23.355813517258863
2024-06-03 14:20:00,23.35075702683436
2024-06-03 14:21:00,23.44884630968761
2024-06-03 14:22:00,23.479606598264933
2024-06-03 14:23:00,23.7371663783932
2024-06-03 14:24:00,23.806783644576996
2024-06-03 14:25:00,23.73228440091196
2024-06-03 14:26:00,23.67184397995751
2024-06-03 14:27:00,23.687035085378454
2024-06-03 14:28:00,23.701079861466027
2024-06-03 14:29:00,23.767043987795443
2024-06-03 14:30:00,23.72440176273902
2024-06-03 14:31:00,23.73676101702993
2024-06-03 14:32:00,23.67342900102618
2024-06-03 14:33:00,23.648948978894644
2024-06-03 14:34:00,23.597669138561056
2024-06-03 14:35:00,23.608352501138846
2024-06-03 14:36:00,23.621224341070576
2024-06-03 14:37:00,23.499813257007094
2024-06-03 14:38:00,23.46716933810729
2024-06-03 14:39:00,23.44043709925436
2024-06-03 14:40:00,23.30854301506026
2024-06-03 14:41:00,23.168963410058595
2024-06-03 14:42:00,23.18010340804567
2024-06-03 14:43:00,22.89487203129619
2024-06-03 14:44:00,22.790516620787148
2024-06-03 14:45:00,22.798667920283165
2024-06-03 14:46:00,22.66955998759238
2024-06-03 14:47:00,22.66335256794629
2024-06-03 14:48:00,22.618049293133396
2024-06-03 14:49:00,22.47306015840116
2024-06-03 14:50:00,22.408858847418234
2024-06-03 14:51:00,22.44383471108933
2024-06-03 14:52:00,22.50434511674832
2024-06-03 14:53:00,22.53129604726998
2024-06-03 14:54:00,22.565263051574767
2024-06-03 14:55:00,22.62525269795598
2024-06-03 14:56:00,22.712196736516646
2024-06-03 14:57:00,22.748690013479216
2024-06-03 14:58:00,22.74893149954741
2024-06-03 14:59:00,22.749172983027062
2024-06-03 15:00:00,22.781545416945853
2024-06-04 09:31:00,23.14209035045277
2024-06-04 09:32:00,23.44353738420983
2024-06-04 09:33:00,23.39722043782042
2024-06-04 09:34:00,23.399890491846893
2024-06-04 09:35:00,23.28631599141517
2024-06-04 09:36:00,23.21088983964347
2024-06-04 09:37:00,23.100521189665244
2024-06-04 09:38:00,23.102464026354248
2024-06-04 09:39:00,23.102580910520594
2024-06-04 09:40:00,23.199802702428705
2024-06-04 09:41:00,23.53655949895388
2024-06-04 09:42:00,23.60678610383452
2024-06-04 09:43:00,23.650324746554034
2024-06-04 09:44:00,23.700661042292374
2024-06-04 09:45:00,23.599988096824966
2024-06-04 09:46:00,23.60765615117725
2024-06-04 09:47:00,23.61329689724653
2024-06-04 09:48:00,23.57384404433428
2024-06-04 09:49:00,23.60238803592283
2024-06-04 09:50:00,23.474048982512503
2024-06-04 09:51:00,23.438989241453754
2024-06-04 09:52:00,23.375909535170436
2024-06-04 09:53:00,23.35878745725319
2024-06-04 09:54:00,23.275532115702013
2024-06-04 09:55:00,22.964862789670597
2024-06-04 09:56:00,22.911799576223583
2024-06-04 09:57:00,22.938042991071512
2024-06-04 09:58:00,22.9588930175593
2024-06-04 09:59:00,22.947360404519813
2024-06-04 10:00:00,22.93019426071637
2024-06-04 10:01:00,22.80055428475601
2024-06-04 10:02:00,22.87004638409571
2024-06-04 10:03:00,22.857886665977244
2024-06-04 10:04:00,22.855328267993507
2024-06-04 10:05:00,23.055192058827956
2024-06-04 10:06:00,23.069863013188964
2024-06-04 10:07:00,23.15501683872607
2024-06-04 10:08:00,23.260823289826423
2024-06-04 10:09:00,23.23269447230782
2024-06-04 10:10:00,23.20238957320373
2024-06-04 10:11:00,23.19869239800337
2024-06-04 10:12:00,23.20980108915238
2024-06-04 10:13:00,23.22904999712447
2024-06-04 10:14:00,23.261961233228494
2024-06-04 10:15:00,23.258357484110757
2024-06-04 10:16:00,23.24535805813944
2024-06-04 10:17:00,23.244184958315113
2024-06-04 10:18:00,23.247225790860153
2024-06-04 10:19:00,23.32569000162912
2024-06-04 10:20:00,23.39274514279652
2024-06-04 10:21:00,23.40026142065269
2024-06-04 10:22:00,23.430712873192732
2024-06-04 10:23:00,23.439089120354424
2024-06-04 10:24:00,23.459970145172345
2024-06-04 10:25:00,23.54547419765616
2024-06-04 10:26:00,23.55081178683397
2024-06-04 10:27:00,23.527140277275524
2024-06-04 10:28:00,23.509104995942913
2024-06-04 10:29:00,23.470156147355468
2024-06-04 10:30:00,23.47470424293903
2024-06-04 10:31:00,23.463737196717364
2024-06-04 10:32:00,23.334051288080595
2024-06-04 10:33:00,23.327140685158216
2024-06-04 10:34:00,23.324924342579354
2024-06-04 10:35:00,23.356191133748357
2024-06-04 10:36:00,23.350257532763294
2024-06-04 10:37:00,23.34972125426413
2024-06-04 10:38:00,23.337145886985727
2024-06-04 10:39:00,23.392879892464762
2024-06-04 10:40:00,23.293639858593927
2024-06-04 10:41:00,23.278970954851204
2024-06-04 10:42:00,23.0628752824354
2024-06-04 10:43:00,23.0626147901723
2024-06-04 10:44:00,23.085595199168388
2024-06-04 10:45:00,23.077153098830273
2024-06-04 10:46:00,23.11084550486061
2024-06-04 10:47:00,23.046371104272378
2024-06-04 10:48:00,22.915699521988376
2024-06-04 10:49:00,22.861499362072742
2024-06-04 10:50:00,22.882882025865
2024-06-04 10:51:00,22.890873300117047
2024-06-04 10:52:00,22.888267477231302
2024-06-04 10:53:00,22.89547561383211
2024-06-04 10:54:00,22.871784086969132
2024-06-04 10:55:00,22.801293104334764
2024-06-04 10:56:00,22.800648587998058
2024-06-04 10:57:00,22.776954815649265
2024-06-04 10:58:00,22.81294419777877
2024-06-04 10:59:00,22.836068341465165
2024-06-04 11:00:00,22.621730060144667
2024-06-04 11:01:00,22.279698013425993
2024-06-04 11:02:00,22.267810740726983
2024-06-04 11:03:00,22.26399912026478
2024-06-04 11:04:00,22.26463619421874
2024-06-04 11:05:00,22.237944721245245
2024-06-04 11:06:00,22.291171682404183
2024-06-04 11:07:00,22.391142644097236
2024-06-04 11:08:00,22.248362909410048
2024-06-04 11:09:00,22.257669270931764
2024-06-04 11:10:00,22.2529608887342
2024-06-04 11:11:00,22.248330507955718
2024-06-04 11:12:00,22.246536445799382
2024-06-04 11:13:00,22.280277181883253
2024-06-04 11:14:00,22.26708052779849
2024-06-04 11:15:00,22.23139557543191
2024-06-04 11:16:00,22.224491244031093
2024-06-04 11:17:00,22.208456844885344
2024-06-04 11:18:00,22.25407868377388
2024-06-04 11:19:00,22.19539577093378
2024-06-04 11:20:00,22.205612264874706
2024-06-04 11:21:00,22.215753185658155
2024-06-04 11:22:00,22.20918934633814
2024-06-04 11:23:00,22.14105942300447
2024-06-04 11:24:00,22.14584078379714
2024-06-04 11:25:00,22.135678582672796
2024-06-04 11:26:00,22.114458150582653
2024-06-04 11:27:00,22.16533392292835
2024-06-04 11:28:00,22.100378960232174
2024-06-04 11:29:00,22.169806665987792
2024-06-04 11:30:00,22.179605584046026
2024-06-04 13:01:00,22.194987054763864
2024-06-04 13:02:00,22.238404068917106
2024-06-04 13:03:00,22.242944962624474
2024-06-04 13:04:00,22.263145819266906
2024-06-04 13:05:00,22.455951993767098
2024-06-04 13:06:00,22.48744147102539
2024-06-04 13:07:00,22.50508633617819
2024-06-04 13:08:00,22.561690170143464
2024-06-04 13:09:00,22.56337789249033
2024-06-04 13:10:00,22.55660185765543
2024-06-04 13:11:00,22.572365827069625
2024-06-04 13:12:00,22.58200270365453
2024-06-04 13:13:00,22.560591628833727
2024-06-04 13:14:00,22.555049392465598
2024-06-04 13:15:00,22.6356304292932
2024-06-04 13:16:00,22.648529948408765
2024-06-04 13:17:00,22.68985558934299
2024-06-04 13:18:00,22.69849815710097
2024-06-04 13:19:00,22.66855017843567
2024-06-04 13:20:00,22.777112197356566
2024-06-04 13:21:00,22.85069816969472
2024-06-04 13:22:00,22.878372273796643
2024-06-04 13:23:00,22.86006712511151
2024-06-04 13:24:00,22.915966394812134
2024-06-04 13:25:00,22.985412106052358
2024-06-04 13:26:00,23.025650355236102
2024-06-04 13:27:00,23.04347379053011
2024-06-04 13:28:00,22.973871993213475
2024-06-04 13:29:00,22.97988916787682
2024-06-04 13:30:00,23.01962653179289
2024-06-04 13:31:00,23.03133069692875
2024-06-04 13:32:00,23.13589131883691
2024-06-04 13:33:00,23.164970480384156
2024-06-04 13:34:00,23.197428070385232
2024-06-04 13:35:00,23.140686949549554
2024-06-04 13:36:00,23.178265663102387
2024-06-04 13:37:00,23.175853706678016
2024-06-04 13:38:00,23.192771541791217
2024-06-04 13:39:00,23.239661971443024
2024-06-04 13:40:00,23.223143626967786
2024-06-04 13:41:00,23.140618708805622
2024-06-04 13:42:00,23.13218080457213
2024-06-04 13:43:00,23.132854223662168
2024-06-04 13:44:00,23.125995652625686
2024-06-04 13:45:00,23.129397235255077
2024-06-04 13:46:00,23.095452701509526
2024-06-04 13:47:00,23.108173270258963
2024-06-04 13:48:00,23.051346881767103
2024-06-04 13:49:00,23.023519000979267
2024-06-04 13:50:00,22.979020609860846
2024-06-04 13:51:00,22.941080999237116
2024-06-04 13:52:00,22.942995528648016
2024-06-04 13:53:00,22.95491985110046
2024-06-04 13:54:00,22.94299994815165
2024-06-04 13:55:00,22.93805929156886
2024-06-04 13:56:00,22.952810590547916
2024-06-04 13:57:00,22.86619063924464
2024-06-04 13:58:00,22.871276560532575
2024-06-04 13:59:00,22.796971891830843
2024-06-04 14:00:00,22.813468837399103
2024-06-04 14:01:00,22.7731258480437
2024-06-04 14:02:00,22.669692470799635
2024-06-04 14:03:00,22.612916363861608
2024-06-04 14:04:00,22.60815407184586
2024-06-04 14:05:00,22.58826893428358
2024-06-04 14:06:00,22.531403552855387
2024-06-04 14:07:00,22.512974545038848
2024-06-04 14:08:00,22.469428130765433
2024-06-04 14:09:00,22.508432252880507
2024-06-04 14:10:00,22.530748772203133
2024-06-04 14:11:00,22.521344993937355
2024-06-04 14:12:00,22.487256246380177
2024-06-04 14:13:00,22.413471463677652
2024-06-04 14:14:00,22.212645860988417
2024-06-04 14:15:00,22.26099933655296
2024-06-04 14:16:00,22.208099788590285
2024-06-04 14:17:00,22.200552743402483
2024-06-04 14:18:00,22.13720292543682
2024-06-04 14:19:00,22.099962233383042
2024-06-04 14:20:00,22.10157677203782
2024-06-04 14:21:00,22.09744171849244
2024-06-04 14:22:00,22.09949895148655
2024-06-04 14:23:00,22.126452713417557
2024-06-04 14:24:00,22.09125502240858
2024-06-04 14:25:00,23.23753004892241
2024-06-04 14:26:00,23.206666814890397
2024-06-04 14:27:00,23.14335868345183
2024-06-04 14:28:00,22.08544879146375
2024-06-04 14:29:00,22.05925098183534
2024-06-04 14:30:00,22.06431835900462
2024-06-04 14:31:00,22.046355437347398
2024-06-04 14:32:00,23.093591399324747
2024-06-04 14:33:00,23.09427930223681
2024-06-04 14:34:00,23.07768999469569
2024-06-04 14:35:00,22.95460178044189
2024-06-04 14:36:00,22.925686461170915
2024-06-04 14:37:00,22.944887187306904
2024-06-04 14:38:00,22.928955186213884
2024-06-04 14:39:00,22.926286501853692
2024-06-04 14:40:00,22.934769312376687
2024-06-04 14:41:00,22.828910796933467
2024-06-04 14:42:00,22.946497478390288
2024-06-04 14:43:00,22.987230699594534
2024-06-04 14:44:00,22.93663841106623
2024-06-04 14:45:00,22.938191998236785
2024-06-04 14:46:00,22.937485016596177
2024-06-04 14:47:00,22.954595029347267
2024-06-04 14:48:00,22.956179014623405
2024-06-04 14:49:00,22.943491306715146
2024-06-04 14:50:00,22.937509573879286
2024-06-04 14:51:00,22.996102381105608
2024-06-04 14:52:00,22.991476181393455
2024-06-04 14:53:00,22.988902819488636
2024-06-04 14:54:00,23.031394104870728
2024-06-04 14:55:00,22.996963511571398
2024-06-04 14:56:00,22.96927159909275
2024-06-04 14:57:00,22.99073352160408
2024-06-04 14:58:00,22.990990098615605
2024-06-04 14:59:00,22.991246672740573
2024-06-04 15:00:00,22.99243638347289
2024-06-05 09:31:00,22.14818597635505
2024-06-05 09:32:00,23.233999282378523
2024-06-05 09:33:00,22.333113799999875
2024-06-05 09:34:00,23.27019486958669
2024-06-05 09:35:00,23.263523045561158
2024-06-05 09:36:00,22.308193982821027
2024-06-05 09:37:00,22.293734289411116
2024-06-05 09:38:00,23.481805129027343
2024-06-05 09:39:00,23.447418983224928
2024-06-05 09:40:00,23.460980899648014
2024-06-05 09:41:00,23.47326189884488
2024-06-05 09:42:00,23.46532419913541
2024-06-05 09:43:00,23.44359093183953
2024-06-05 09:44:00,23.49236623064124
2024-06-05 09:45:00,23.4179895011248
2024-06-05 09:46:00,23.329706881696332
2024-06-05 09:47:00,23.347788681035485
2024-06-05 09:48:00,23.21594604188661
2024-06-05 09:49:00,23.300921934462508
2024-06-05 09:50:00,23.28061454505321
2024-06-05 09:51:00,23.21195374864069
2024-06-05 09:52:00,23.262531411151365
2024-06-05 09:53:00,23.33384583779389
2024-06-05 09:54:00,23.34879184347477
2024-06-05 09:55:00,23.3506739452929
2024-06-05 09:56:00,23.322937818164288
2024-06-05 09:57:00,23.290968969546768
2024-06-05 09:58:00,23.22534105123314
2024-06-05 09:59:00,23.16534272212449
2024-06-05 10:00:00,23.115764975424423
2024-06-05 10:01:00,23.11143686930869
2024-06-05 10:02:00,23.11643552578246
2024-06-05 10:03:00,23.132307081901203
2024-06-05 10:04:00,23.11468219407215
2024-06-05 10:05:00,23.273898994951704
2024-06-05 10:06:00,23.254205007224048
2024-06-05 10:07:00,23.26927699413563
2024-06-05 10:08:00,23.265297522121084
2024-06-05 10:09:00,23.26159621166383
2024-06-05 10:10:00,23.25612886094681
2024-06-05 10:11:00,23.25888498923155
2024-06-05 10:12:00,23.255069585451867
2024-06-05 10:13:00,23.240194919550532
2024-06-05 10:14:00,23.26352345444434
2024-06-05 10:15:00,23.248898855522334
2024-06-05 10:16:00,23.233416500943708
2024-06-05 10:17:00,23.240955246927896
2024-06-05 10:18:00,23.23524404835573
2024-06-05 10:19:00,23.24456097109308
2024-06-05 10:20:00,23.232105552619746
2024-06-05 10:21:00,23.239097642143346
2024-06-05 10:22:00,23.300622992275752
2024-06-05 10:23:00,23.304705889626334
2024-06-05 10:24:00,22.259230191260567
2024-06-05 10:25:00,22.293426579899414
2024-06-05 10:26:00,23.2975288658719
2024-06-05 10:27:00,23.311251290017758
2024-06-05 10:28:00,23.35407182574797
2024-06-05 10:29:00,23.34774375810339
2024-06-05 10:30:00,23.404912248197903
2024-06-05 10:31:00,23.413697663140457
2024-06-05 10:32:00,23.396242900049526
2024-06-05 10:33:00,23.387567164003357
2024-06-05 10:34:00,23.427673898035785
2024-06-05 10:35:00,23.31723779416386
2024-06-05 10:36:00,23.30554104409138
2024-06-05 10:37:00,23.296978643965655
2024-06-05 10:38:00,23.306386324954552
2024-06-05 10:39:00,23.33279381266212
2024-06-05 10:40:00,23.3429044374097
2024-06-05 10:41:00,23.271718848382157
2024-06-05 10:42:00,23.267067532718315
2024-06-05 10:43:00,23.25913413831762
2024-06-05 10:44:00,23.162972114265457
2024-06-05 10:45:00,23.16379228753822
2024-06-05 10:46:00,23.17472517637152
2024-06-05 10:47:00,23.210308709328885
2024-06-05 10:48:00,23.202921320299858
2024-06-05 10:49:00,23.215266672561715
2024-06-05 10:50:00,23.208737877627392
2024-06-05 10:51:00,23.186341318304716
2024-06-05 10:52:00,23.201210276392978
2024-06-05 10:53:00,23.20467950416197
2024-06-05 10:54:00,23.180684821010704
2024-06-05 10:55:00,23.171648940116732
2024-06-05 10:56:00,23.206734682802278
2024-06-05 10:57:00,23.215171176477256
2024-06-05 10:58:00,23.21459086917384
2024-06-05 10:59:00,23.192758283072067
2024-06-05 11:00:00,23.197751754918652
2024-06-05 11:01:00,23.186829127438877
2024-06-05 11:02:00,23.23225296142568
2024-06-05 11:03:00,23.23186074978292
2024-06-05 11:04:00,23.21883004549613
2024-06-05 11:05:00,23.188043708548523
2024-06-05 11:06:00,23.254484253336347
2024-06-05 11:07:00,23.24342266047662
2024-06-05 11:08:00,23.241849937930787
2024-06-05 11:09:00,23.23344446723898
2024-06-05 11:10:00,23.24116050834649
2024-06-05 11:11:00,23.24328275785995
2024-06-05 11:12:00,23.24105994510803
2024-06-05 11:13:00,23.22816116279982
2024-06-05 11:14:00,23.22672082435559
2024-06-05 11:15:00,23.12984865776736
2024-06-05 11:16:00,23.088028124509126
2024-06-05 11:17:00,23.05931842549024
2024-06-05 11:18:00,23.01278836183048
2024-06-05 11:19:00,23.023343419516575
2024-06-05 11:20:00,23.020874496998097
2024-06-05 11:21:00,23.018179126449542
2024-06-05 11:22:00,23.055096708480246
2024-06-05 11:23:00,23.056361011306773
2024-06-05 11:24:00,23.065416455751144
2024-06-05 11:25:00,23.105823465872362
2024-06-05 11:26:00,23.112394449964693
2024-06-05 11:27:00,22.14547179944641
2024-06-05 11:28:00,22.179343853638592
2024-06-05 11:29:00,22.18007031191155
2024-06-05 11:30:00,22.179869743272775
2024-06-05 13:01:00,22.155114923458445
2024-06-05 13:02:00,23.185101363475127
2024-06-05 13:03:00,22.089761774532636
2024-06-05 13:04:00,22.096312889696506
2024-06-05 13:05:00,22.07364019494405
2024-06-05 13:06:00,22.072362284120288
2024-06-05 13:07:00,22.108280279361097
2024-06-05 13:08:00,22.07684699597767
2024-06-05 13:09:00,23.180253820401255
2024-06-05 13:10:00,23.149559965381133
2024-06-05 13:11:00,22.070784041204615
2024-06-05 13:12:00,22.078110466370056
2024-06-05 13:13:00,22.067167367181277
2024-06-05 13:14:00,22.088724678160983
2024-06-05 13:15:00,23.118903547680837
2024-06-05 13:16:00,22.107136905209934
2024-06-05 13:17:00,22.119672260109404
2024-06-05 13:18:00,22.1214941203533
2024-06-05 13:19:00,22.098167667449157
2024-06-05 13:20:00,23.138439863321395
2024-06-05 13:21:00,22.109829994976856
2024-06-05 13:22:00,23.093469456780845
2024-06-05 13:23:00,22.117417090788315
2024-06-05 13:24:00,22.121676909034992
2024-06-05 13:25:00,22.12701835701084
2024-06-05 13:26:00,22.128808558293247
2024-06-05 13:27:00,22.12940407790661
2024-06-05 13:28:00,22.141869843741233
2024-06-05 13:29:00,22.152009486287255
2024-06-05 13:30:00,22.151673822037523
2024-06-05 13:31:00,22.15023944392649
2024-06-05 13:32:00,22.13596956147879
2024-06-05 13:33:00,22.155534780943647
2024-06-05 13:34:00,22.13843973871052
2024-06-05 13:35:00,22.150686035788
2024-06-05 13:36:00,22.151742714919294
2024-06-05 13:37:00,22.16121853895468
2024-06-05 13:38:00,22.0823969719071
2024-06-05 13:39:00,22.09088530305047
2024-06-05 13:40:00,22.091695104513278
2024-06-05 13:41:00,22.077007258542444
2024-06-05 13:42:00,22.08992007182012
2024-06-05 13:43:00,22.128002024523692
2024-06-05 13:44:00,22.085421535108214
2024-06-05 13:45:00,22.131705532615253
2024-06-05 13:46:00,22.111628594913455
2024-06-05 13:47:00,22.15892511973701
2024-06-05 13:48:00,22.12506175106835
2024-06-05 13:49:00,22.148873655975283
2024-06-05 13:50:00,22.16837384083447
2024-06-05 13:51:00,22.16855109554481
2024-06-05 13:52:00,22.153440141376578
2024-06-05 13:53:00,22.177020198647586
2024-06-05 13:54:00,22.178477197761442
2024-06-05 13:55:00,22.184998156951686
2024-06-05 13:56:00,22.22127315055296
2024-06-05 13:57:00,22.22729377300342
2024-06-05 13:58:00,22.20777396000823
2024-06-05 13:59:00,22.179156102706933
2024-06-05 14:00:00,22.177210522613162
2024-06-05 14:01:00,22.17248404781463
2024-06-05 14:02:00,22.166679168924176
2024-06-05 14:03:00,22.171811166886123
2024-06-05 14:04:00,22.16733467015336
2024-06-05 14:05:00,22.164225701370906
2024-06-05 14:06:00,22.1712767133863
